1,بتمك؟,ب+تم+ك ؟,بتمك؟,ب+تم+ك ؟,بفمك,
,بتمثل,ب+تمثل,ب+تمثل,ب+تمثل,,
,بتمنى,ب+تمنى,ب+تمن+ى,ب+تمنى,x,
,بتميل,ب+تميل,ب+تميل,ب+تميل,,
,بتنزلها,ب+تنزل+ها,ب+تنزل+ها,ب+تنزل+ها,,
,بتنصدمو,بتنصدمو,ب+تنصدم+و,ب+تنصدم+و,,
,"بتنكسر,مش","ب+تنكسر , مش",بتنكسرمش,"ب+تنكسر , مش",,
1,بتنمردوا,بتنمردوا,ب+تنمرد+وا,ب+تنمرد+وا,,
,بتهدوا,ب+تهدوا,ب+تهد+وا,ب+تهد+وا,,
1,بتوئع,ب+توئع,ب+توئع,ب+توئع,,
,بتوتير,ب+توتير,ب+توتير,ب+توتير,,
,بتولع,ب+تولع,ب+تولع,ب+تولع,,
,بجامعتها,ب+جامع+ت+ها,ب+جامعت+ها,ب+جامع+ت+ها,,
,بجيب,ب+جيب,ب+جيب,ب+جيب,,
,بحالك,ب+حالك,ب+حال+ك,ب+حال+ك,,
,بحاول,ب+حاول,ب+حاول,ب+حاول,,
,بحب,ب+حب,ب+حب,ب+حب,,
,بحبكن,ب+حبكن,بحبكن,ب+حب+كن,,
,بحبهن,ب+حب+هن,ب+حبهن,ب+حب+هن,,
,بحبو,ب+حبو,ب+حب+و,ب+حب+و,,
,بحجر,ب+حجر,ب+حجر,ب+حجر,,
,بحد,ب+حد,ب+حد,ب+حد,,
,بحس,ب+حس,ب+حس,ب+حس,,
,بحسك,ب+حسك,ب+حس+ك,ب+حس+ك,,
,بحسس,ب+حسس,ب+حسس,ب+حسس,,
,بحُط,ب+حط,ب+حط,ب+حط,,
,بحطوا,ب+حطوا,ب+حط+وا,ب+حط+وا,,
,بحق,ب+حق,ب+حق,ب+حق,,
,بحقك,ب+حق+ك,ب+حق+ك,ب+حق+ك,,
,بحكي,ب+حكي,بح+كي,ب+حكي,x,
,بحكي؟,ب+حكي ؟,بحكي؟,ب+حكي ؟,x,
,بحكيلك,بحكيلك,ب+حكي+ل+ك,ب+حكي+ل+ك,x,
,بحكيلو,بحكيلو,ب+حكيل+و,ب+حكي+ل+و,,
,بحل,ب+حل,ب+حل,ب+حل,,
,بحياتي,ب+حياتي,ب+حيا+ت+ي,ب+حيا+ت+ي,,
1,بختاره,ب+ختار+ه,ب+ختار+ه,ب+ختار+ه,,
1,بخزوا,ب+خزوا,ب+خز+وا,ب+خز+وا,x,
,بخصوص,ب+خصوص,ب+خصوص,ب+خصوص,,
,بخير,ب+خير,ب+خير,ب+خير,,
,بدار,بدار,ب+دار,ب+دار,,
,بدعيكم,ب+دعي+كم,بدعي+كم,ب+دعي+كم,x,
,براسك,ب+راس+ك,ب+راس+ك,ب+راس+ك,,
,بربكم,ب+رب+كم,برب+كم,ب+رب+كم,,
,برجلي,ب+رجل+ي,ب+رجل+ي,ب+رجل+ي,,
,برد,برد,ب+رد,ب+رد,,
,برفع,ب+رفع,ب+رفع,ب+رفع,,
,برمي,ب+رمي,ب+رمي,ب+رمي,,
,بروح,ب+روح,ب+روح,ب+روح,,
,بزحليقه,بزحليقه,بزحليق+ه,ب+زحليق+ه,,
,بزيادة.,ب+زياد+ة .,بزيادة.,ب+زياد+ة .,,
,بسأل,ب+سأل,ب+سأل,ب+سأل,,
,بسألك,ب+سأل+ك,ب+سأل+ك,ب+سأل+ك,,
,بساعته,ب+ساع+ت+ه,ب+ساع+ت+ه,ب+ساع+ت+ه,,
,بساعتين,ب+ساعتين,ب+ساعتين,ب+ساع+ت+ين,,
,بسب,ب+سب,ب+سب,ب+سب,x,
,بستحي,ب+ستحي,ب+ستحي,ب+ستحي,,
,بستمر,ب+ستمر,ب+ستمر,ب+ستمر,,
,بستني,ب+ستن+ي,ب+ست+ني,ب+ستني,x,
,بسكوتك,ب+سكوت+ك,ب+سكوت+ك,ب+سكوت+ك,,
,بسلام,ب+سلام,ب+سلام,ب+سلام,,
,بسمع,ب+سمع,ب+سمع,ب+سمع,,
,بسمعوا,ب+سمعوا,ب+سمع+وا,ب+سمع+وا,,
,بسهوله,ب+سهول+ه,ب+سهول+ه,ب+سهول+ه,,
,بسيارتنا,بسيارتنا,بسيارتن+ا,ب+سيار+ت+نا,,
,بسير,ب+سير,ب+سير,ب+سير,,
,بشتغلو,بشتغلو,ب+شتغل+و,ب+شتغل+و,,
,بشخصيتك,بشخصيتك,ب+شخصي+ت+ك,ب+شخصي+ت+ك,x,
,بشغلها,ب+شغل+ها,ب+شغل+ها,ب+شغل+ها,,
,بشكرك,ب+شكر+ك,ب+شكر+ك,ب+شكر+ك,,
,بشكل,ب+شكل,ب+شكل,ب+شكل,,
1,بشو,ب+شو,ب+شو,ب+شو,,
,بشوف,ب+شوف,ب+شوف,ب+شوف,,
1,بشي,ب+شي,ب+شي,ب+شي,,
,بصلاة,ب+صلا+ة,ب+صلاة,ب+صلا+ة,,
,بصوت,ب+صوت,ب+صوت,ب+صوت,,
,بصوم,ب+صوم,ب+صوم,ب+صوم,,
1,بصير,بصير,ب+صير,ب+صير,,
1,بضايقني,بضايقني,ب+ضايق+ني,ب+ضايق+ني,,
,بضحك,ب+ضحك,ب+ضحك,ب+ضحك,,
1,بضل,ب+ضل,ب+ضل,ب+ضل,,
1,بطبشك,بطبشك,ب+طبش+ك,ب+طبش+ك,,
,بطرابلس,ب+طرابلس,ب+طرابلس,ب+طرابلس,,
,بطرابلس،,ب+طرابلس ،,بطرابلس،,ب+طرابلس ،,,
,بطرح,ب+طرح,ب+طرح,ب+طرح,,
1,بــِطُـقْ,ب+طق,ب+طق,ب+طق,,
,بطلع,ب+طلع,ب+طلع,ب+طلع,,
,بعامل,ب+عامل,ب+عامل,ب+عامل,,
,بعبدا,بعبدا,ب+عبدا,ب+عبدا,,
,بعتقد,ب+عتقد,ب+عتقد,ب+عتقد,,
,بعرسال,ب+عرسال,بعرسال,ب+عرسال,,
,بعرف,ب+عرف,ب+عرف,ب+عرف,,
1,بعرفش,بعرفش,ب+عرف+ش,ب+عرف+ش,,
1,بعرفك,ب+عرف+ك,ب+عرف+ك,ب+عرف+ك,,
1,بعرفهم,ب+عرف+هم,ب+عرف+هم,ب+عرف+هم,,
1,بعرفو,بعرفو,ب+عرف+و,ب+عرف+و,,
,بعرفوا,بعرف+وا,ب+عرف+وا,ب+عرف+وا,,
,بعزمك,ب+عزم+ك,ب+عزم+ك,ب+عزم+ك,,
,بعلم,ب+علم,ب+علم,ب+علم,,
,بعمري,ب+عمري,ب+عمري,ب+عمري,,
,بعملوا,بعمل+وا,ب+عمل+وا,ب+عمل+وا,,
,بعهد,ب+عهد,ب+عهد,ب+عهد,,
,بعين,ب+عين,ب+عين,ب+عين,,
,بغزة,ب+غز+ة,ب+غزة,ب+غز+ة,,
,بغلط,ب+غلط,ب+غلط,ب+غلط,,
,بغلطك,ب+غلط+ك,ب+غلط+ك,ب+غلط+ك,,
,بفسره,ب+فسر+ه,ب+فسر+ه,ب+فسر+ه,,
,بفعل,ب+فعل,ب+فعل,ب+فعل,,
,بفكر,ب+فكر,ب+فكر,ب+فكر,,
1,بفنوووو,بفنوووو,ب+فنووو+و,ب+فنوووو,x,
,بفهم,ب+فهم,ب+فهم,ب+فهم,,
,بفهمش,بفهمش,ب+فهم+ش,ب+فهم+ش,,
1,بِفيد,ب+فيد,ب+فيد,ب+فيد,x,
2,بفيس,ب+فيس,ب+فيس,ب+فيس,,
,بقانون,ب+قانون,ب+قانون,ب+قانون,,
1,بقتلني,بقتلني,ب+قتل+ني,ب+قتل+ني,,
,بقدر,ب+قدر,ب+قدر,ب+قدر,,
,بقربه,ب+قرب+ه,ب+قرب+ه,ب+قرب+ه,,
,بقشطة,ب+قشط+ة,ب+قشط+ة,ب+قشط+ة,,
,بقعد,ب+قعد,ب+قعد,ب+قعد,,
1,بقلي,بقلي,ب+قلي,ب+قل+ي,,
,بقلب,ب+قلب,ب+قلب,ب+قلب,,
,بقهاوي,ب+قهاوي,ب+قهاوي,ب+قهاوي,,
,بقول,ب+قول,ب+قول,ب+قول,,
,بقولك,بقول+ك,ب+قول+ك,ب+قول+ك,,
,بكبر,ب+كبر,ب+كبر,ب+كبر,,
,بكبرها,ب+كبر+ها,ب+كبر+ها,ب+كبر+ها,,
,بكبرياء,ب+كبرياء,ب+كبرياء,ب+كبرياء,,
,بكتب,ب+كتب,ب+كتب,ب+كتب,,
1,بكزبتي,بكزبتي,ب+كزب+ت+ي,ب+كزب+ت+ي,,
,بكسر,ب+كسر,ب+كسر,ب+كسر,,
,بكل,ب+كل,ب+كل,ب+كل,,
,بكلامه,ب+كلام+ه,ب+كلام+ه,ب+كلام+ه,,
,بكلامو,بكلامو,ب+كلام+و,ب+كلام+و,,
,بكلّف.,ب+كلف .,بكلف.,ب+كلف .,,
,بكلمه,ب+كلم+ه,ب+كلم+ه,ب+كلم+ه,,
,بكمل,ب+كمل,ب+كمل,ب+كمل,,
1,بكون,ب+كون,ب+كون,ب+كون,,
1,بلبسوها,بلبسوها,بلبس+و+ها,ب+لبس+و+ها,,
,بلبنان,ب+لبنان,ب+لبنان,ب+لبنان,,
1,بلحضتها.,بلحضتها .,بلحضتها.,ب+لحض+ت+ها .,,
1,بلطشا,بلطشا,بلطش+ا,ب+لطش+ا,x,
,بلعب,ب+لعب,ب+لعب,ب+لعب,,
1,بلفقوا,بلفقوا,ب+لفق+وا,ب+لفق+وا,,
,بلقمة,ب+لقم+ة,ب+لقم+ة,ب+لقم+ة,,
,بمجرّد,ب+مجرد,ب+مجرد,ب+مجرد,,
,بمراكزهم,ب+مراكز+هم,ب+مراكز+هم,ب+مراكز+هم,,
,بمرتبة,ب+مرتب+ة,ب+مرتب+ة,ب+مرتب+ة,,
,بموتو,ب+موتو,ب+موت+و,ب+موت+و,,
,بموووووت,بموووووت,ب+موووووت,ب+موووووت,x,
1,بنبريش,بنبريش,ب+نبري+ش,ب+نبريش,x,
,بنجوع,ب+نجوع,ب+نجوع,ب+نجوع,,
,بنحرق,ب+نحرق,ب+نحرق,ب+نحرق,,
,بنحكي,ب+نحكي,ب+نحكي,ب+نحكي,x,
,بنحكيلو,بنحكيلو,ب+نحكيل+و,ب+نحكي+ل+و,x,
,بنخليه,ب+نخل+ي+ه,ب+نخلي+ه,ب+نخلي+ه,x,
,بنروح,ب+نروح,ب+نروح,ب+نروح,,
,بنزهق,ب+نزهق,ب+نزهق,ب+نزهق,,
,بنص,ب+نص,ب+نص,ب+نص,,
1,بنضل,ب+نضل,ب+نضل,ب+نضل,,
,بنعتبره,ب+نعتبر+ه,ب+نعتبر+ه,ب+نعتبر+ه,,
,بنعمة,ب+نعم+ة,ب+نعم+ة,ب+نعم+ة,,
,بنغلط..,ب+نغلط . .,بنغلط..,ب+نغلط . .,,
,بنفتح,ب+نفتح,ب+نفتح,ب+نفتح,,
,بنفوز...حتى,ب+نفوز . . . حتى,ب+نفوز...ح+ت+ى,ب+نفوز . . . حتى,,
,بنقدر,ب+نقدر,ب+نقدر,ب+نقدر,,
,بنكتفي,ب+نكتفي,ب+نكتفي,ب+نكتفي,,
,بنكره,ب+نكر+ه,ب+نكره,ب+نكره,x,
,بنكيف,ب+نكيف,ب+نكيف,ب+نكيف,,
,بننغلب,بننغلب,بننغلب,ب+ننغلب,x,
,"بهالحاله""","بهالحاله ""","بهالحاله""",ب+ه+ال+حال+ه,x,
,بهالشهر,بهالشهر,بهالشهر,ب+ه+ال+شهر,,
,بهالمدى,بهالمدى,ب+هالمدى,ب+ه+ال+مدى,,
,بهالموضوع,بهالموضوع,ب+هالموضوع,ب+ه+ال+موضوع,,
1,بها,ب+ها,بها,ب+ها,,
1,بهاد,ب+هاد,ب+هاد,ب+هاد,,
,بهز,ب+هز,ب+هز,ب+هز,,
1,بهل,ب+هل,ب+هل,ب+هل,,
1,بهونله,ب+هونل+ه,ب+هونل+ه,ب+هون+ل+ه,,
1,بهيك,ب+هي+ك,ب+هي+ك,ب+هي+ك,x,
,بوجهه,ب+وجه+ه,ب+وجه+ه,ب+وجه+ه,,
,بوجودك,ب+وجود+ك,ب+وجود+ك,ب+وجود+ك,,
,بوعدكن,بوعدكن,بوعدكن,ب+وعد+كن,,
,بيبقى...,ب+يبقى . . .,بيبقى...,ب+يبقى . . .,,
,بيتحولوا,بيتحولوا,ب+يتحول+وا,ب+يتحول+وا,,
1,بيتخرينوا,بيتخرينوا,ب+يتخرين+وا,ب+يتخرين+وا,,
,بيتذكروك,بيتذكروك,ب+يتذكرو+ك,ب+يتذكر+و+ك,x,
,بيترك,بيتر+ك,ب+يتر+ك,ب+يترك,,
,بيتروح,ب+يتروح,ب+يتروح,ب+يتروح,x,
,بيتصوروا,بيتصوروا,ب+يتصور+وا,ب+يتصور+وا,,
,بيتفلتو,بيتفلتو,ب+يتفلت+و,ب+يتفلت+و,,
,بيتقلو,ب+يتقلو,ب+يتقل+و,ب+يتقل+و,,
,بيِجلي,ب+يجلي,ب+يجلي,ب+يجلي,x,
,بيجننو,بيجننو,ب+يجنن+و,ب+يجنن+و,,
,بيجي,بيجي,ب+يجي,ب+يجي,x,
,بيجيه,بيجي+ه,ب+يجي+ه,ب+يجي+ه,x,
,بيحب,ب+يحب,ب+يحب,ب+يحب,,
,بيحبني...,ب+يحبني . . .,بيحبني...,ب+يحب+ني  . . .,,
,بيحط,ب+يحط,ب+يحط,ب+يحط,,
,بيخزي,ب+يخزي,ب+يخزي,ب+يخزي,,
,بيد,بيد,ب+يد,ب+يد,,
,بيدخل,ب+يدخل,ب+يدخل,ب+يدخل,,
,بيربط,ب+يربط,ب+يربط,ب+يربط,,
,بيرجع,ب+يرجع,ب+يرجع,ب+يرجع,,
,بيزعلوا,بيزعلوا,ب+يزعل+وا,ب+يزعل+وا,,
,بيساوم,ب+يساوم,ب+يساوم,ب+يساوم,,
,بيصير,ب+يصير,ب+يصير,ب+يصير,,
,بيصيرو,بيصيرو,ب+يصير+و,ب+يصير+و,,
,بيضحك..,ب+يضحك . .,بيضحك..,ب+يضحك . .,,
,بيطلعوا,بيطلعوا,ب+يطلع+وا,ب+يطلع+وا,,
,بيعاني,بيعاني,بيع+ان+ي,ب+يعاني,x,
,بيعرف,ب+يعرف,ب+يعرف,ب+يعرف,,
,بيعمل,ب+يعمل,ب+يعمل,ب+يعمل,,
,بيعملو,بيعملو,ب+يعمل+و,ب+يعمل+و,,
,بيعملولك,بيعملولك,ب+يعملو+ل+ك,ب+يعمل+و+ل+ك,x,
,بيفاوض,ب+يفاوض,ب+يفاوض,ب+يفاوض,,
,بيفرط,ب+يفرط,ب+يفرط,ب+يفرط,,
,بيفكر,ب+يفكر,ب+يفكر,ب+يفكر,,
,بيفكرها,ب+يفكر+ها,بيفكرها,ب+يفكر+ها,,
1,بيفلو,ب+يفلو,ب+يفل+و,ب+يفل+و,,
,بيفهم,ب+يفهم,ب+يفهم,ب+يفهم,,
,بيفهمها,ب+يفهم+ها,ب+يفهم+ها,ب+يفهم+ها,,
,بيفهمو,بيفهمو,ب+يفهم+و,ب+يفهم+و,,
,بيقدر,ب+يقدر,ب+يقدر,ب+يقدر,,
,بيقربو,بيقربو,ب+يقرب+و,ب+يقرب+و,,
,بيقطع.,ب+يقطع .,بيقطع.,ب+يقطع .,,
,بيقطعولنا,بيقطعولنا,بيقطعولن+ا,ب+يقطع+و+ل+نا,x,
,بيقهرك,بيقهرك,ب+يقهر+ك,ب+يقهر+ك,,
,بيقول:,ب+يقول :,بيقول:,ب+يقول :,,
,"بيكسر,فيّو","ب+يكسر , فيو",ب+يكسرفي+و,"ب+يكسر , في+و",x,
,بيلحقك,بيلحقك,ب+يلحق+ك,ب+يلحق+ك,,
,بيمتلك,ب+يمتلك,ب+يمت+ل+ك,ب+يمتلك,,
,بينتقد,ب+ينتقد,ب+ينتقد,ب+ينتقد,,
1,بينزتو,بينزتو,ب+ينزت+و,ب+ينزت+و,x,
,بينزلو,بينزلو,ب+ينزل+و,ب+ينزل+و,,
,بينشروا,بينشروا,ب+ينشر+وا,ب+ينشر+وا,,
,بيوعى,ب+يوعى,بيوع+ى,ب+يوعى,x,
,بيوم,ب+يوم,ب+يوم,ب+يوم,,
1,بئلاوة,ب+ئلاو+ة,ب+ئلاوة,بئلاو+ة,,
,باب,باب,باب,باب,,
,بابا,بابا,بابا,بابا,,
,بادرة,بادر+ة,ب+ادر+ة,بادر+ة,,
,باصات,باص+ات,باص+ات,باص+ات,,
,باقية,باقي+ة,باقي+ة,باقي+ة,,
,بالك,بال+ك,بال+ك,بال+ك,,
,بالي,بالي,بال+ي,بال+ي,,
,بخت,بخت,بخت,بخت,,
,بد,بد,بد,بد,,
1,بدك,بد+ك,بد+ك,بد+ك,,
1,"""بدكم",""" بد+كم","""بد+كم",""" بد+كم",,
1,بدن,بدن,ب+دن,بد+ن,,
1,بدنا,بدن+ا,ب+دنا,بد+نا,x,
1,بده,بده,ب+ده,بد+ه,x,
1,بده..,بده . .,بده..,بد+ه . .,x,
1,بدها,بد+ها,بده+ا,بد+ها,x,
1,بدهم,بد+هم,بد+هم,بد+هم,x,
1,بدهن,ب+دهن,ب+دهن,بد+هن,x,
1,بدو,بدو,ب+دو,بد+و,x,
1,بدى,بدى,ب+دى,بد+ى,x,
1,بدي,بدي,ب+دي,بد+ي,x,
1,بدا,بدا,ب+دا,بدا,x,
1,بدالو,ب+دالو,ب+دال+و,بدال+و,بدا له,
,بدايه,ب+داي+ه,ب+داي+ه,بداي+ه,,
1,بدس,ب+دس,ب+دس,بدس,x,
,بدل,بدل,بدل,بدل,,
1,"""بدنا",""" بدن+ا","""بدن+ا",بد+نا,,
,بدون,ب+دون,بدون,بدون,,
,بديل,بديل,بديل,بديل,,
,برة,بر+ة,برة,بر+ة,,
,برا,بر+ا,برا,برا,,
2,برشلوني!,برشلوني !,برشلوني!,برشلون+ي !,,
,برضو,ب+رضو,برضو,برضو,,
,برميل,برميل,ب+رميل,برميل,,
,بس,بس,بس,بس,,
,"بس,","بس ,",بس,"بس ,",,
,بس,بس,بس,بس,,
,بس.,بس .,بس.,بس .,,
,بسس,بسس,بسس,بسس,x,
,بسيط,بسيط,بسيط,بسيط,,
,بشار,بشار,بشار,بشار,,
,بشر,بشر,ب+شر,بشر,,
1,بشعة,بشع+ة,بشع+ة,بشع+ة,,
,بطاطا,بطاطا,بطاطا,بطاطا,,
,بطالة,بطال+ة,ب+طال+ة,بطال+ة,,
1,بطحة,بطح+ة,بطح+ة,بطح+ة,,
,بطّل,بطل,بطل,بطل,,
,بطلت,بطل+ت,بطل+ت,بطل+ت,,
,بطلناه,بطل+نا+ه,بطل+نا+ه,بطل+نا+ه,,
,بطني,بطني,بطني,بطن+ي,,
,بعتبروه,بعتبروه,بعتبر+و+ه,بعتبر+و+ه,,
,بعتذر,ب+عتذر,بعتذر,بعتذر,,
,بعد,بعد,بعد,بعد,,
,بعد...,بعد . . .,بعد...,بعد . . .,,
,بعدها,بعد+ها,بعد+ها,بعد+ها,,
,بعدين,بعد+ين,بعد+ين,بعد+ين,x,
,بعض,بعض,بعض,بعض,,
,بعض!!!!,بعض ! ! ! !,بعض!!!!,بعض ! ! ! !,,
,بعضه,بعض+ه,بعض+ه,بعض+ه,,
,بعيد,بعيد,بعيد,بعيد,,
,بقا,بق+ا,بقا,بقا,,
,بقيت,بقي+ت,بقيت,بقي+ت,,
,بكره,بكره,بكر+ه,بكر+ه,,
,بكرا,بكرا,بكر+ا,بكرا,x,
1,بكير,بكير,ب+كير,بكير,,
,بكير،,بكير ،,بكير،,بكير ،,,
,بل,بل,بل,بل,,
,بلا,ب+لا,ب+لا,بلا,,
,بلاحصار,بلاحصار,بلاحصار,بلا حصار,x,
,بلاد,بلاد,بلاد,بلاد,,
1,بلاش,بلاش,بلاش,بلاش,,
,بلد,بلد,بلد,بلد,,
,بلدها,بلد+ها,بلد+ها,بلد+ها,,
1,بلش,ب+لش,بل+ش,بلش,,
1,بلشوا,ب+لشوا,ب+لش+وا,بلش+وا,,
1,بلكي,ب+لكي,بل+كي,بلكي,x,
2,بلوك,بلوك,ب+لو+ك,بلوك,,
2,بليز,بليز,بليز,بليز,,
,بنات,بن+ات,بنات,بنات,,
,بنت,بنت,بنت,بنت,,
,بنتك,بنت+ك,بن+ت+ك,بنت+ك,,
1,بنتوره,ب+نتور+ه,ب+نتور+ه,بنتور+ه,,
,بنده,بند+ه,ب+ند+ه,بنده,LOC,
1,بندورة,بندور+ة,بندور+ة,بندور+ة,,
1,بندوره,بندور+ه,بندور+ه,بندور+ه,,
,بنطلون,بنطلون,بنطلون,بنطلون,,
,بنفهمش,بنفهمش,ب+نفهم+ش,بنفهمش,,
,بني,بني,بني,بني,,
2,بوست,بوست,بوست,بوست,,
2,بوك,بوك,بو+ك,بوك,,
1,بي,بي,بي,بي,x,
,بياع,بياع,بياع,بياع,,
,بيت,بيت,بيت,بيت,,
,بيته,بيت+ه,بيت+ه,بيت+ه,,
,بيتي,بيتي,بي+تي,بيتي,,
,بيروت,بيروت,بيروت,بيروت,,
,بين,بين,بين,بين,,
1,بيناتنا,بين+ات+نا,ب+ينات+نا,بينات+نا,x,
,تألمت,تألم+ت,تألم+ت,تألم+ت,,
,تاج,تاج,تاج,تاج,,
,تاخد,تاخد,تاخد,تاخد,,
,تارك,تارك,تارك,تارك,,
,تاريخ؟,تاريخ ؟,تاريخ؟,تاريخ,,
1,تاعت,تاع+ت,تاع+ت,تاع+ت,xx,
,تاكسي,تاكسي,تاكسي,تاكسي,,
,تاكل,تاكل,تاكل,تاكل,,
,تاني,تاني,تاني,تاني,,
,تانية,تاني+ة,تاني+ة,تاني+ة,,
,تانييي,تانييي,تانيي+ي,تانييي,x,
2,تبروير,تبروير,تبروير,تبروير,tupperware,
,تبريرك,تبرير+ك,تبرير+ك,تبرير+ك,,
,تبطل,تبطل,تبطل,تبطل,,
,تبع,تبع,تبع,تبع,,
,تبعك،,تبع+ك ،,تبعك،,تبع+ك ،,,
,تبعكن,تبعكن,تبعكن,تبع+كن,,
,تبعهم,تبع+هم,تبع+هم,تبع+هم,,
,تبعي,تبعي,تبع+ي,تبع+ي,,
,تبقي,تبقي,تبقي,تبقي,x,
,تبكي,تبكي,تب+كي,تبكي,x,
1,تبلش,تبلش,تبل+ش,تبلش,,
1,تبلّش,تبلش,تبل+ش,تبلش,,
,تبين,تبين,تبين,تبين,,
,تتباهى,تتباهى,تتباهى,تتباهى,x,
,تتجوز,تتجوز,تتجوز,تتجوز,,
1,تتدايق,تتدايق,تتدايق,تتدايق,,
,تتزوج,تتزوج,تتزوج,تتزوج,,
,تتصلّح,تتصلح,تتصلح,تتصلح,,
,تتعامل,تتعامل,تتعامل,تتعامل,,
1,تتعبش,تتعبش,تتعبش,تتعبش,,
,تتلخص,تتلخص,تتلخص,تتلخص,,
,تتوقع,تتوقع,تتوقع,تتوقع,,
,تجوا,تجوا,تجو+ا,تج+وا,,
,تجار,تجار,تجار,تجار,,
,تجامل,تجامل,تجامل,تجامل,,
,تِجِلسو,تجلسو,تجلس+و,تجلس+و,,
,تجوزت,تجوز+ت,تجوز+ت,تجوز+ت,,
,تجي,تجي,تجي,تجي,,
,تجيب,تجيب,تجيب,تجيب,,
1,تجيبيلا,تجيبيلا,تجيبيل+ا,تجيب+ي+لا,,
,تحبك,تحبك,تحبك,تحب+ك,,
,تحبني,تحبني,تحب+ني,تحب+ني,,
,تحت,تحت,تحت,تحت,,
,تحرس,تحرس,تحرس,تحرس,,
,تحس,تحس,تحس,تحس,,
,تحط,تحط,تحط,تحط,,
,"تحكو""","تحكو ""","تحكو""","تحك+و """,x,
,تحكي,تحكي,تحكي,تحكي,x,
,تحكيلك,تحكيلك,تحكي+ل+ك,تحكي+ل+ك,x,
,تحكيلي,تحكيلي,تحكيلي,تحكي+ل+ي,x,
,تحكيم,تحكيم,تحكيم,تحكيم,,
,تحِلّو,تحلو,تحل+و,تحل+و,,
,تحمل,تحمل,تحمل,تحمل,,
,تحملها,تحمل+ها,تحمل+ها,تحمل+ها,,
,تحولك,تحول+ك,تحول+ك,تحول+ك,,
,تحية,تحي+ة,تحي+ة,تحي+ة,,
,تحيّة,تحي+ة,تحي+ة,تحي+ة,,
,تخانئتو,تخانئتو,تخانئتو,تخانئ+ت+و,,
,تخبص,تخبص,تخبص,تخبص,,
,تخلو,تخلو,تخل+و,تخل+و,,
,تخلص,تخلص,تخلص,تخلص,,
,تخلّف,تخلف,تخلف,تخلف,,
,ترا,تر+ا,تر+ا,ترا,x,
