,بشكل,ب+شكل,ب+شكل,,ب+شكل,
,بشواطئ,ب+شواطئ,ب+شواطئ,,ب+شواطئ,
1,بشويش,ب+شويش,ب+شوي+ش,,بشويش,
x,بشي,ب+شي,ب+شي,,ب+شي,
,بصدق,ب+صدق,ب+صدق,,ب+صدق,
x,بصراحه,ب+صراح+ه,ب+صراح+ه,,ب+صراح+ه,
,بصوت,ب+صوت,ب+صوت,,ب+صوت,
,بضع,بضع,ب+ضع,,بضع,
1,بطلعج,بطلعج,بطلعج,,ب+طلع+ج,x
,بعد,بعد,بعد,,بعد,
,بعدك,بعد+ك,بعد+ك,,بعد+ك,
,بعدها,بعد+ها,بعد+ها,,بعد+ها,
,بعدها؟,بعد+ها ؟,بعدها؟,,بعد+ها,
,بعدين,بعد+ين,بعد+ين,,بعد+ين,
,بعض,بعض,بعض,,بعض,
,بعطيك,ب+عطي+ك,ب+عطي+ك,,ب+عطي+ك,
x,بعلوم,ب+علوم,ب+علوم,,ب+علوم,"شربت من عرق ابوي و عرق جداني    من الطناخه وايضاً الانحياديه  صحيح انا بنت ياللي تجهل اوطاني   لكن ربيت بعلوم المرجلانيه   ايه بالله"" ??"""
x,بعيادة,ب+عياد+ة,ب+عياد+ة,,ب+عياد+ة,
,بعيد,بعيد,بعيد,,بعيد,
,بعينك,ب+عين+ك,ب+عين+ك,,ب+عين+ك,
,بغيبتك,بغيبتك,ب+غيب+ت+ك,,ب+غيب+ت+ك,
,بفضل,ب+فضل,ب+فضل,,ب+فضل,
,بقلب,ب+قلب,ب+قلب,,ب+قلب,
,بقلبي..,ب+قلبي . .,بقلبي..,,ب+قلب+ي,
,بقول,ب+قول,ب+قول,,ب+قول,
x,بقولھاا,ب+قول ھ اا,بقولھا+ا,,ب+قول+ھاا,
,بقوه,ب+قوه,ب+قوه,,ب+قوه,
,بقى,بقى,بقى,,بقى,
,بك,بك,بك,,ب+ك,
,بكبار,ب+كبار,ب+كبار,,ب+كبار,
,بكره,بكره,بكر+ه,,بكر+ه,
,بكل,ب+كل,ب+كل,,ب+كل,
x,بكلمة,ب+كلم+ة,ب+كلمة,,ب+كلم+ة,
x,بكلمه,ب+كلم+ه,ب+كلم+ه,,ب+كلم+ه,
,بكوكب,ب+كوكب,ب+كوكب,,ب+كوكب,
1,بكون,ب+كون,ب+كون,,ب+كون,x
,بكوننا,ب+كون+نا,ب+كون+نا,,ب+كون+نا,
,بل,بل,بل,,بل,
,بلا,ب+لا,ب+لا,,ب+لا,مليت ورب البيت يالييل مليت  من الجروح اللي تجيني بلا اسباب
,بلدنا,بلد+نا,بلد+نا,,بلد+نا,
,بلده,بلد+ه,بلد+ه,,بلد+ه,
,بلنتي,ب+لن+ت+ي,ب+لن+ت+ي,,بلنتي,
,بلوني,ب+لوني,ب+لو+ني,,ب+لون+ي,
x,بلياي,ب+ليا+ي,ب+ليا+ي,,ب+لياي,منو العلمك تصبر بلياي وهذا الصبر كلي منين جبته جنت تنجن اذا انساك لحظات صار ايام ولفك ما ذكرته
x,بمُثوااي,ب+مثوااي,ب+مثوااي,,ب+مثواا+ي,
,بمسؤولية,ب+مسؤولي+ة,ب+مسؤولي+ة,,ب+مسؤولي+ة,x
,بمسح,ب+مسح,ب+مسح,,ب+مسح,
x,بمشي,ب+مشي,ب+مش+ي,,ب+مشي,
,بمكانج,بمكانج,بمكانج,,ب+مكان+ج,"بمكانك
"
,بنآت,بنآت,بنآ+ت,,بنآت,
x,بناام,ب+ناام,ب+ناام,,ب+ناام,spellling error
,بنات,بن+ات,بنات,,بنات,
,بنت,بنت,بنت,,بنت,
,بنسوقها,ب+نسوق+ها,ب+نسوق+ها,,ب+نسوق+ها,
,بنشوف,ب+نشوف,ب+نشوف,,ب+نشوف,
,بنفسك.,ب+نفس+ك .,بنفسك.,,ب+نفس+ك,
,بنفسه,ب+نفس+ه,ب+نفس+ه,,ب+نفس+ه,
x,بنوته,ب+نوت+ه,ب+نو+ت+ه,,بنوت+ه,
,بنى,بنى,بنى,,بنى,
x,بنيه,بني+ه,بني+ه,,بني+ه,
,بها,ب+ها,بها,,ب+ها,
,بهـالـكــون,ب+هالكون,بهالكون,,ب+ه+ال+كون,
x,بهز,ب+هز,ب+هز,,ب+هز,
x,بهواي,ب+هواي,ب+هوا+ي,,ب+هوا+ي,
,بواقعنا,بواقع+نا,ب+واقع+نا,,ب+واقع+نا,
,بوجهكم,ب+وجه+كم,بوجه+كم,,ب+وجه+كم,
2,بيب؟,بيب ؟,بيب؟,,بيب,"Josep ""Pep"" Guardiola Sala is a Spanish professional football coach and former player who is the current manager of Manchester City"
x,بية,بي+ة,بي+ة,,بي+ة,
,بيتهم,بيت+هم,بي+ت+هم,,بيت+هم,
2,بيرثداي,بيرثداي,بيرثدا+ي,,بيرثداي,birthday
,بيرحلون,بيرحلون,ب+يرحلون,,ب+يرحل+ون,
,بيرد,بيرد,ب+يرد,,ب+يرد,
2,بيرفكت,بيرفكت,بيرفك+ت,,بيرفكت,
,بيـروح,ب+يروح,ب+يروح,,ب+يروح,
,بيزعل,ب+يزعل,ب+يزعل,,ب+يزعل,
2,بيس,بيس,بيس,,بيس,Piece
,بيسامحك,بيسامحك,ب+يسامح+ك,,ب+يسامح+ك,
,بيشوفك?,بيشوفك ?,بيشوفك?,,ب+يشوف+ك,
,بيعتصمون,بيعتصمون,بيعتصمون,,ب+يعتصم+ون,
x,بيعطيــــك,ب+يعطيك,ب+يعطي+ك,,ب+يعطي+ك,
,بيعوضك,بيعوضك,ب+يعوض+ك,,ب+يعوض+ك,
,بيعوه,ب+يعوه,بيع+و+ه,,بيع+و+ه,
,بيقراك,بيقراك,ب+يقرا+ك,,ب+يقرا+ك,x
,بيقولها,ب+يقول+ها,ب+يقول+ها,,ب+يقول+ها,
x,بيلاقي,ب+يلاقي,ب+يلاقي,,ب+يلاقي,
,بين,بين,بين,,بين,
x,بينسى,ب+ينسى,ب+ينسى,,ب+ينسى,
,بينك,بين+ك,بين+ك,,بين+ك,
1,بيه,بيه,بيه,,بي+ه,x
,بيه..,بيه . .,بيه..,,بي+ه,x
x,بيهن,بي+هن,ب+يهن,,بي+هن,
,تابعيني,تابعيني,تابع+ي+ني,,تابع+ي+ني,
2,تاتا,تاتا,تاتا,,تاتا,
,تاج,تاج,تاج,,تاج,
,تاخذ,تاخذ,تاخذ,,تاخذ,
,تاخذين,تاخذ+ين,تاخذ+ين,,تاخذ+ين,
,تاريخكم,تاريخ+كم,تاريخ+كم,,تاريخ+كم,
,تاريخي,تاريخي,تاريخ+ي,,تاريخ+ي,
,تافه,تافه,تافه,,تافه,
,تاكد,تاكد,تاكد,,تاكد,
,تاكلها,تاكل+ها,تاكل+ها,,تاكل+ها,
,تاكليني,تاكليني,تاكل+ي+ني,,تاكل+ي+ني,
,تاهل,تاهل,تاهل,,تاهل,
,تايم,تايم,تايم,,تايم,
1,تبّاعة,تباع+ة,تباع+ة,,تباع+ة,x
1,تبت,تبت,تب+ت,,تب+ت,x
,تبتسم,تبتسم,تبتسم,,تبتسم,
,تبتسمون,تبتسم+ون,تبتسمون,,تبتسم+ون,
,تبدأ,تبدأ,تبدأ,,تبدأ,
1,تبغآني,تبغآني,تبغآ+ني,,تبغآ+ني,x
1,تبغاه,تبغ+ا+ه,تبغ+اه,,تبغا+ه,x
1,تبغي,تبغي,تبغ+ي,,تبغ+ي,x
1,تبون,تب+ون,تبون,,تب+ون,x
1,تبوني,تبوني,تبون+ي,,تب+ون+ي,x
1,تبي,تبي,تب+ي,,تب+ي,x
,تبين,تبين,تبين,,تبين,
1,تبينه,تبين+ه,تبين+ه,,تبين+ه,x
,تتجرأ,تتجرأ,تتجرأ,,تتجرأ,
,تتحرك,تتحرك,تتحرك,,تتحرك,
,تتحكم,تتحكم,تتحكم,,تتحكم,
,تتحول,تتحول,تتحول,,تتحول,
,تتصور,تتصور,تتصور,,تتصور,
,تتضايقين,تتضايقين,تتضايق+ين,,تتضايق+ين,
x,تتغلى,تتغلى,تتغلى,,تتغلى,
,تتكلم,تتكلم,تتكلم,,تتكلم,
,تتنظر,تتنظر,تتنظر,,تتنظر,
,تثاوبت,تثاوب+ت,تثاوب+ت,,تثاوب+ت,
,تثرثر,تثرثر,تثرثر,,تثرثر,
,تجاهكم,تجاه+كم,تجاه+كم,,تجاه+كم,
x,تجبري,تجبر+ي,تجبر+ي,,تجبر+ي,
,تجدد,تجدد,تجدد,,تجدد,
,تجرح,تجرح,تجرح,,تجرح,
,تجرحني,تجرحني,تجرح+ني,,تجرح+ني,
,تـجعـلـك,تجعلك,تجعل+ك,,تجعل+ك,
,تجمده,تجمد+ه,تجمد+ه,,تجمد+ه,
,تجمّل,تجمل,تجمل,,تجمل,
,تجهل,تجهل,تجهل,,تجهل,
1,تجوفين,تجوف+ين,تجوف+ين,,تجوف+ين,x
1,تجــــــــي,تجي,تجي,,تجي,x
,تجي,تجي,تجي,,تجي,
,تجيب,تجيب,تجيب,,تجيب,
,تجيبهم،,تجيب+هم ،,تجيبهم،,,تجيب+هم,
1,تجيني,تجيني,تجي+ني,,تجي+ني,x
,تحاول,تحاول,تحاول,,تحاول,
,تحب,تحب,تحب,,تحب,
,تحبه,تحب+ه,تحب+ه,,تحب+ه,
,تحبها,تحب+ها,تحب+ها,,تحب+ها,
,تحت,تحت,تحت,,تحت,
,تحطون,تحط+ون,تحطون,,تحط+ون,
,تحفظه,تحفظ+ه,تحفظ+ه,,تحفظ+ه,
,تحلونها!,تحل+ون+ها !,تحلونها!,,تحل+ون+ها,
,تحول,تحول,تحول,,تحول,
,تخاف,تخاف,تخاف,,تخاف,
,تخافوا,تخاف+وا,تخاف+وا,,تخاف+وا,
x,تخبي,تخبي,تخبي,,تخبي,
x,تخلي,تخلي,تخلي,,تخلي,
x,تخليني,تخليني,تخلي+ني,,تخلي+ني,
,تخون,تخون,تخون,,تخون,
,تخيلوا,تخيل+وا,تخيل+وا,,تخيل+وا,
,تداعبني,تداعبني,تداعب+ني,,تداعب+ني,
1,تدري,تدري,تدري,,تدري,x
x,تدري!?,تدري ! ?,تدري!?,,تدري,
1,تدش,تدش,تدش,,تدش,x
,تدمع,تدمع,تدمع,,تدمع,
,تذكر,تذكر,تذكر,,تذكر,
,تذكرت,تذكر+ت,تذكر+ت,,تذكر+ت,
,تذكرون,تذكر+ون,تذكرون,,تذكر+ون,
,تذكروني,تذكروني,تذكرون+ي,,تذكر+و+ني,
,تذل,تذل,تذل,,تذل,
1,ترا,تر+ا,تر+ا,,ترا,x
x,تراا,ترا+ا,ترا+ا,,تراا,
,تراب,تراب,تراب,,تراب,
1,تراك,تراك,تر+ا+ك,,ترا+ك,x
x,تراها,ترا+ها,تراه+ا,,ترا+ها,
1,ترة,تر+ة,تر+ة,,تر+ة,ههههههههههههههه هم صح ترة متنراد هل الحركات علاوي اطبك بعيد لو اطبك وانزل شوف التاير سوي نفسك  مو يمهم
,ترتاحين,ترتاحين,ترتاح+ين,,ترتاح+ين,
,ترجع,ترجع,ترجع,,ترجع,
,ترقد,ترقد,ترقد,,ترقد,
,ترك,ترك,ترك,,ترك,
,تركت,ترك+ت,ترك+ت,,ترك+ت,
,تركيا,تركيا,تركيا,,تركيا,
,تروح,تروح,تروح,,تروح,
,ترويض,ترويض,ترويض,,ترويض,
1,ترى,ترى,ترى,,ترى,x
1,تري,تري,تري,,ترى,ترى
,تريّح,تريح,تريح,,تريح,
,تريد,تريد,تريد,,تريد,
,تزايد,تزايد,تزايد,,تزايد,
1,تزق,تزق,تزق,,تزق,
,تسأل,تسأل,تسأل,,تسأل,
,تسألني,تسألني,تسأل+ني,,تسأل+ني,
,تسافر,تسافر,تسافر,,تسافر,
,تستغرب,تستغرب,تستغرب,,تستغرب,
,تستيقظ,تستيقظ,تستيقظ,,تستيقظ,
x,تسجدة,تسجد+ة,تسجد+ة,,تسجد+ة,I think it a spellling error
,تسحب,تسحب,تسحب,,تسحب,
x,تسسلم,تسسلم,تسسلم,,تسسلم,spellling error
,تسلم,تسلم,تسلم,,تسلم,
,تسمعين,تسمع+ين,تسمع+ين,,تسمع+ين,
x,تسمين,تسم+ين,تسم+ين,,تسمي+ن,
1,تسولف,تسولف,تسولف,,تسولف,
2,تسونامي,تسونامي,تسونامي,,تسونامي,
1,تسوي,تسوي,تسوي,,تسوي,x
1,تسوين,تسوين,تسو+ين,,تسو+ين,x
x,تشتري,تشتري,تشتري,,تشتري,
,تشرحين,تشرح+ين,تشرح+ين,,تشرح+ين,
,تشطبني,تشطبني,تشطب+ني,,تشطب+ني,
,تشكي,تشكي,تشك+ي,,تشك+ي,
,تشوف,تشوف,تشوف,,تشوف,
1,تشوفون,تشوف+ون,تشوفون,,تشوف+ون,
2,تشوكليتّ,تشوكليت,تشوكلي+ت,,تشوكليت,
,تشوهوا,تشوه+وا,تشوه+وا,,تشوه+وا,
,تشيل,تشيل,تشيل,,تشيل,
2,تشيلسي,تشيلسي,تشيلسي,,تشيلسي,
1,تشيلين,تشيل+ين,تشيل+ين,,تشيل+ين,
,تصارخ,تصارخ,تصارخ,,تصارخ,
,تصبر,تصبر,تصبر,,تصبر,
,تصدق,تصدق,تصدق,,تصدق,
,تصرف,تصرف,تصرف,,تصرف,
1,تصك,تصك,تصك,,تصك,
,تصلي,تصلي,تصلي,,تصلي,
,تصوير,تصوير,تصوير,,تصوير,
1,تصير,تصير,تصير,,تصير,
,تصيغين,تصيغ+ين,تصيغ+ين,,تصيغ+ين,
,تضايقني.,تضايقني .,تضايقني.,,تضايق+ني,
,تضحكين,تضحك+ين,تضحك+ين,,تضحك+ين,
,تضرك,تضرك,تضر+ك,,تضر+ك,
x,تطفى,تطفى,تطفى,,تطفى,
x,تطفي,تطفي,تطفي,,تطفي,
,تطلبني,تطلبني,تطلب+ني,,تطلب+ني,
,تطلع,تطلع,تطلع,,تطلع,
,تطلعه,تطلع+ه,تطلع+ه,,تطلع+ه,
,تعال,تعال,تعال,,تعال,
,تعاملني,تعاملني,تعامل+ني,,تعامل+ني,
,تعبانه,تعبان+ه,تعب+ان+ه,,تعبان+ه,x
,تعبت,تعب+ت,تعب+ت,,تعب+ت,
,تعبنا,تعب+نا,تعب+نا,,تعب+نا,
,تعرف,تعرف,تعرف,,تعرف,
,تعرفين,تعرف+ين,تعرف+ين,,تعرف+ين,
,تعطي,تعطي,تعطي,,تعطي,
,تعليم,تعليم,تعليم,,تعليم,
,تعيب,تعيب,تعيب,,تعيب,
,تعيبين,تعيب+ين,تعيب+ين,,تعيب+ين,
,تعيش,تعيش,تعيش,,تعيش,
,تغريداتك,تغريد+ات+ك,تغريد+ات+ك,,تغريد+ات+ك,
,تغريدة,تغريد+ة,تغريد+ة,,تغريد+ة,
,تغريده,تغريد+ه,تغريد+ه,,تغريد+ه,
1,تغلا,تغلا,تغلا,,تغلا,x
,تغيب,تغيب,تغيب,,تغيب,
,تغير,تغير,تغير,,تغير,
x,تفاهة,تفاه+ة,تفاه+ة,,تفاه+ة,
,تفجـعنا,تفجع+نا,تفجع+نا,,تفجع+نا,
,تفرح,تفرح,تفرح,,تفرح,
,تفْرق,تفرق,تفرق,,تفرق,
,تفصل,تفصل,تفصل,,تفصل,
,تفضحني,تفضحني,تفضح+ني,,تفضح+ني,
,تفعل,تفعل,تفعل,,تفعل,
,تفعّل,تفعل,تفعل,,تفعل,
,تفكر,تفكر,تفكر,,تفكر,
,تفكرين,تفكر+ين,تفكر+ين,,تفكر+ين,
,تقدر,تقدر,تقدر,,تقدر,
,تقدير,تقدير,تقدير,,تقدير,
x,تقرا,تقر+ا,تقرا,,تقر+ا,
,تقرب,تقرب,تقرب,,تقرب,
,تقطعين,تقطع+ين,تقطع+ين,,تقطع+ين,
,تقعد,تقعد,تقعد,,تقعد,
,تقلد,تقلد,تقلد,,تقلد,
,تقنع,تقنع,تقنع,,تقنع,
,تقول,تقول,تقول,,تقول,
,تـقول,تقول,تقول,,تقول,
,تقوله,و+ايض+ا,تقول+ه,,و+ايض+ا,
x,تقويني,تقويني,تقوي+ني,,تقوي+ني,
,تكتب,تكتب,تكتب,,تكتب,
,تكثر,تكثر,تكثر,,تكثر,
,تكرم,تكرم,تكرم,,تكرم,
,تكره,تكره,تكره,,تكره,
,تكلفه,تكلف+ه,تكلف+ه,,تكلف+ه,
,تكلم,تكلم,تكلم,,تكلم,
x,تكله,تكل+ه,تكل+ه,,تكل+ه,لا واليكتلك تكله  اني حامل بيه ولد لو بنيه خخخخههههه شلون سؤال
,تكون,تكون,تكون,,تكون,
x,تلاقى,تلاقى,تلاقى,,تلاقى,
x,تلاقي,تلاقي,تلاقي,,تلاقي,
,تلتفت,تلتفت,تلتفت,,تلتفت,
,تلحس,تلحس,تلحس,,تلحس,
,تلعب,تلعب,تلعب,,تلعب,
,تلفزيون,تلفزيون,تلفزيون,,تلفزيون,
x,تلقائياً,تلقائي+ا,تلقائي+ا,,تلقائي+ا,
x,تلقاني,تلقاني,تلق+ان+ي,,تلقا+ني,
x,تلقاه,تلقا+ه,تلق+اه,,تلقا+ه,
1,تلگالك,تل گ الك,تلگال+ك,,تلگا+ل+ك,x
,تليق,تليق,تليق,,تليق,
,تم,تم,تم,,تم,
x,تماشي,تماشي,تماش+ي,,تماشي,
,تمثل,تمثل,تمثل,,تمثل,
x,تمثلني،نفقدك,تمثلني ، نفقدك,تمثلني،نفقد+ك,,تمثل+ني ، نفقد+ك,
,تمديد,تمديد,تمديد,,تمديد,
,تمر,تمر,تمر,,تمر,
,تمرّ,تمر,تمر,,تمر,
x,تمسون,تمس+ون,تمسون,,تمس+ون,
x,تمشي,تمشي,تمشي,,تمشي,
x,تمنيت,تمني+ت,تمني+ت,,تمني+ت,
1,تمونون,تمون+ون,تمونون,,تمونون,
,تميم??,تميم ? ?,تميم??,,تميم,
,تنام,تنام,تنام,,تنام,
,تنتشل,تنتشل,تنتشل,,تنتشل,
,تنتهون,تنته+ون,تنتهون,,تنته+ون,x
X,تنتهي,تنتهي,تنتهي,,تنتهي,x
,تنجن,تنجن,تنجن,,تنجن,
,تنسد,تنسد,تنسد,,تنسد,
,تنسى,تنسى,تنس+ى,,تنسى,
,تنشر,تنشر,تنشر,,تنشر,
,تنعنش,تنعنش,تنعنش,,تنعنش,
,تنقص,تنقص,تنقص,,تنقص,
,تنلم,تنلم,تنلم,,تنلم,
,تنولد,تنولد,تنولد,,تنولد,
1,تـهـبـه,تهب+ه,تهب+ه,,تـهـبـه,x
,تهتم,تهتم,تهتم,,تهتم,
1,"تهده""??????","تهد+ه "" ? ? ? ? ? ?","تهده""??????",,"تهد+ه ""??????",x
,تواضعك,تواضع+ك,تواضع+ك,,تواضع+ك,
,تواعد,تواعد,تواعد,,تواعد,
x,"توجع""ياخي","توجع "" ياخي","توجع""ياخ+ي",,"توجع "" يا+خي",
x,توديني,توديني,تود+ي+ني,,تود+ي+ني,
,توصل,توصل,توصل,,توصل,
,توقف,توقف,توقف,,توقف,
,توني,توني,تو+ني,,توني,
,تويتر,تويتر,تويتر,,تويتر,
x,تياسـيره,تياسير+ه,تياسير+ه,,تياسير+ه,
1,تيل,تيل,تيل,,تيل,"مو قادر اصدق ان يوم الاحد بنشوف فيري تيل :"")"
1,ثاني,ثاني,ثاني,,ثاني,
,ثعلب,ثعلب,ثعلب,,ثعلب,
,ثقافاتكم,ثقاف+ات+كم,ثقافا+ت+كم,,ثقاف+ات+كم,
,ثقافه,ثقاف+ه,ثقاف+ه,,ثقاف+ه,
,ثقيل,ثقيل,ثقيل,,ثقيل,
,ثقــيل,ثقيل,ثقيل,,ثقيل,
,ثلاثية,ثلاثي+ة,ثلاثي+ة,,ثلاثي+ة,
,ثلاجة,ثلاج+ة,ثلاج+ة,,ثلاج+ة,
,ثلج,ثلج,ثلج,,ثلج,
,ثم,ثم,ثم,,ثم,
,ثمر,ثمر,ثمر,,ثمر,
,ثواني,ثواني,ثواني,,ثواني,
1,جآيبک,جآيب ک,جآيبک,,جآيب+ک,x
,جاء,جاء,جاء,,جاء,
,جاب,جاب,جاب,,جاب,
,جابته,جاب+ت+ه,جاب+ت+ه,,جاب+ت+ه,
x,جابر_الاحمد,جابرUNDERSCOREالاحمد,جابر_الاحمد,,جابر _ ال+احمد,
,جارتنا,جارتنا,جار+ت+نا,,جار+ت+نا,
,جالس,جالس,جالس,,جالس,
,جالسه,جالس+ه,جالس+ه,,جالس+ه,
,جاملت,جامل+ت,جامل+ت,,جامل+ت,
1,جاي,جاي,جاي,,جاي,
1,جب,جب,جب,,جب,x
1,جبته,جب+ت+ه,جب+ت+ه,,جب+ت+ه,
,جبر,جبر,جبر,,جبر,
,جبل,جبل,جبل,,جبل,
1,جحّادة,جحاد+ة,جحاد+ة,,جحاد+ة,x
1,جد,جد,جد,,جد,
,جدا,جد+ا,جدا,,جد+ا,
,جداً,جد+ا,جدا,,جد+ا,
,"جداً""???","جد+ا "" ? ? ?","جدا""???",,جد+ا,
1,جداني,جدان+ي,جدا+ني,,جدان+ي,
,جده,جد+ه,جد+ه,,جده,city name Jaddah
,جدّي،،,جدي ، ،,جدي،،,,جد+ي,
,جديده,جديد+ه,جديد+ه,,جديد+ه,
1,جذبة,جذب+ة,جذب+ة,,جذب+ة,بخصوص البعض من الي يبي يجذب جذبة ابريل انا اقول ماله داعي يجذب جذبة ابريل كافي الجذب الي قاعد يجذبه كل يوم   #جذبة_ابريل
